"ITTER107","Territory","TIPO_DATO15","Data type","SEXISTAT1","Gender","ISO","Most relevant Country of citizenship","MOTIVOPS1","Reason","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2017","2017",403,,
"IT","Italy","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2018","2018",529,,
"IT","Italy","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2019","2019",557,,
"IT","Italy","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2020","2020",364,,
"IT","Italy","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2021","2021",650,,
"IT","Italy","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2022","2022",1510,,
"ITF31","Caserta","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2008","2008",6,,
"ITF31","Caserta","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2009","2009",2,,
"ITF31","Caserta","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2010","2010",4,,
"ITF31","Caserta","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2013","2013",2,,
"ITF31","Caserta","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2014","2014",1,,
"ITF31","Caserta","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2016","2016",1,,
"ITF31","Caserta","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2017","2017",1,,
"ITF31","Caserta","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2018","2018",1,,
"ITF31","Caserta","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2019","2019",2,,
"ITF31","Caserta","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2020","2020",2,,
"ITF31","Caserta","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2022","2022",4,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2007","2007",15,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2008","2008",12,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2009","2009",17,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2010","2010",25,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2011","2011",19,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2012","2012",15,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2013","2013",7,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2014","2014",5,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2015","2015",8,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2016","2016",4,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2017","2017",12,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2018","2018",14,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2019","2019",7,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2020","2020",14,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2021","2021",23,,
"ITF1","Abruzzo","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2022","2022",42,,
"ITE","Centro (I)","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2007","2007",132,,
"ITE","Centro (I)","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2008","2008",134,,
"ITE","Centro (I)","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2009","2009",102,,
"ITE","Centro (I)","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2010","2010",131,,
"ITE","Centro (I)","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2011","2011",150,,
"ITE","Centro (I)","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2012","2012",93,,
"ITE","Centro (I)","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2013","2013",73,,
"ITE","Centro (I)","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2014","2014",70,,
"ITE","Centro (I)","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2015","2015",77,,
"ITE","Centro (I)","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2016","2016",97,,
"ITE","Centro (I)","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2017","2017",91,,
"ITE","Centro (I)","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2018","2018",105,,
"ITE","Centro (I)","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2019","2019",128,,
"ITE","Centro (I)","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2020","2020",94,,
"ITE","Centro (I)","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2021","2021",139,,
"ITE","Centro (I)","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","FAM","family","2022","2022",233,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2007","2007",4,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2008","2008",4,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2009","2009",4,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2010","2010",8,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2011","2011",5,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2012","2012",3,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2013","2013",2,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2014","2014",2,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2015","2015",5,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2016","2016",4,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2017","2017",4,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2018","2018",4,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2019","2019",5,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2020","2020",1,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2021","2021",7,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2022","2022",4,,
"ITE11","Massa-Carrara","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2007","2007",1,,
"ITE11","Massa-Carrara","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2010","2010",1,,
"ITE11","Massa-Carrara","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2011","2011",3,,
"ITE11","Massa-Carrara","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2014","2014",1,,
"ITE11","Massa-Carrara","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2019","2019",1,,
"ITE11","Massa-Carrara","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2021","2021",2,,
"ITE11","Massa-Carrara","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","OTH1","elective residence, religion, health","2022","2022",2,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2007","2007",11,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2008","2008",4,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2009","2009",4,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2010","2010",10,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2011","2011",9,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2012","2012",4,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2013","2013",4,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2014","2014",5,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2015","2015",7,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2016","2016",5,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2017","2017",6,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2018","2018",8,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2019","2019",6,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2020","2020",2,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2021","2021",8,,
"ITD58","Forlì-Cesena","INFLNONEU","annual inflows of non-EU citizens","9","total","AR","Argentina","ALL","all items","2022","2022",8,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2007","2007",3,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2008","2008",1,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2010","2010",2,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2012","2012",3,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2013","2013",1,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2014","2014",1,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2015","2015",1,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2017","2017",1,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2018","2018",2,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2019","2019",3,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2020","2020",2,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2021","2021",1,,
"ITC14","Verbano-Cusio-Ossola","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","ALL","all items","2022","2022",8,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","FAM","family","2007","2007",2,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","FAM","family","2008","2008",3,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","FAM","family","2009","2009",5,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","FAM","family","2010","2010",3,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","FAM","family","2011","2011",2,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","FAM","family","2012","2012",5,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","FAM","family","2013","2013",1,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","FAM","family","2014","2014",1,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","FAM","family","2016","2016",1,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","FAM","family","2017","2017",2,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","FAM","family","2018","2018",8,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","FAM","family","2019","2019",1,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","FAM","family","2020","2020",3,,
"ITD59","Rimini","INFLNONEU","annual inflows of non-EU citizens","1","males","AR","Argentina","FAM","family","2022","2022",9,,
"ITC18","Alessandria","INFLNONEU","annual inflows of non-EU citizens","2","females","AR","Argentina","OTH1","elective residence, religion, health","2007","2007",2,,
